dialog,emotion
소개팅을 많이 했는데도 연애로 이어지지를 않네. 다들 내가 마음에 안 드나 봐.,4
소개팅을 오랜만에 나갔는데 뭐라고 이야기해야 할까?,4
소개팅을 처음 했었어.,4
소개팅하고 다음 날 영화 보기로 했는데 상대방한테 연락이 없어.,4
소식 하나 가져왔다.,4
속도위반으로 결혼을 했어. 그리고 한 달 전에 아내가 출산했는데 이제는 전혀 기쁘지 않아.,4
속상하고 마음이 아파.,4
속상하네. 팀장님 지시 내용의 틀린 부분을 짚어 드렸는데 반항하는 거냐며 잔소릴 들었어.,4
속상하니까 그렇죠!,4
속상하잖아. 어떤 앤 산에서 살다 연필 잡은 지도 몇 달 안됐는데 90점 100점 척척 받아오고 누군 해달라는 거 다 해주고 키웠는데 맨날 바닥이고.,4
속상해 죽겠어.,4
속상해. 친구들이 나만 빼고 놀았어.,4
속상해서 그러잖아요.,4
손님이 분명 따뜻한 음료를 시켰으면서 자기는 아이스를 시켰다고 화를 냈어. 너무 억울했어.,4
손에 피가 나도록 연습했는데 실기 시험을 볼 때 긴장해서 아무것도 못해서 슬퍼.,4
솔직하게 말해줬으면 덜 서운했을 것 같은데.,4
솔직하게.,4
솔직히 집도 우리 집에서 반반씩 하는 건데 나이만 먹었지 철이 없어.,4
"쇼 이제 보름도 안 남았는데, 의상에 손도 못 대고 있어. 밸런스가 무너진 거 같아. 완전히 꽉 막혔어.",4
수년 동안 마음을 열고 지낸 친구인데 그 친구는 아직도 나를 모르겠다고 해.,4
수년간 모은 돈을 빌려줬는데 그 친구가 사기꾼이라는 얘기를 듣고 온몸이 정지되는 느낌이었어.,4
수능 날은 바짝바짝 다가오고.. 무서. 무서워 죽겠어.,4
수능 망쳤어. 대학은 못 갈 거 같아.,4
수능 점수가 가고싶은 대학이 요구하는 점수보다 한참 모자라.,4
수능시험을 봤는데 다 망했어.,4
수능은 점점 다가오는데 최근 모의고사 성적이 오히려 더 떨어졌어.,4
수능이 다가오니 후회가 돼.,4
수능이 얼마 남지 않아서 잠을 자는 게 힘들어.,4
수능이 얼마 안 남았는데 엄마가 성적 안 오른다고 잔소리를 해서 힘들어.,4
수석으로 졸업한 친구를 보니 괜히 내 자신이 후회스러워.,4
수술 받으면 산대냐?,4
수업 중이라 카톡 확인을 못했는데 언니가 그것을 가지고 짜증을 엄청 내서 억울해.,4
수업시간에 졸아도 필기노트를 보여 달라고 할 수 있는 친구가 없는 내 자신이 한심해.,4
수업시간에 친구들이 자기들은 놀아야 되니 나보고 필기해놓으래. 마음이 아파.,4
수업을 듣는 친구들과 시간이 맞지 않아서 혼자 식사를 했어. 외롭고 서럽더라고.,4
수학 공부만 한 달을 했는데 친구보다 수학 점수가 안 나와서 너무 우울해.,4
수학 과제 발표 담당인데 벌써 긴장돼. 놀림거리가 될 것 같아서 무서워.,4
수학 학원까지 다녔는데 이번에도 수학 시험을 망쳤어. 나는 정말 안 되나봐.,4
수학여행 때 나 혼자 앉기로 했어. 친구들이 홀수라서 한 명이 비거든.,4
수학여행 장기자랑 시간이었는데 맨 뒤에서 나 혼자 구경했어.,4
수학여행 준비 중인데 같은 조 친구들이 나를 신경도 안 쓰는 것 같아 우울해.,4
수학여행비가 없어서 못 가는데 대신 괴롭히는 애들을 안 봐서 좋아.,4
수학여행을 가는 날인데 전혀 즐겁지가 않아. 나한테는 여행을 가도 함께 자고 놀아줄 친구가 한 명도 없잖아.,4
수학여행을 갔는데 조 애들이 나한테만 말을 안 걸어서 너무 상처받았어. 이 상황이 나를 너무 어색하게 해.,4
수학여행을 준비하는데 우리 조 친구들이 나를 무시하는 것 같아.,4
수학을 너무 못 봐서 선생님께 혼이 나서 속상해.,4
수행평가를 제시간에 낸 줄 알았는데 내지 않았어. 나 자신에게 너무 실망했어.,4
수험 기간이 길어지면서 자꾸 친구가 없어져.,4
술 먹고 누군지도 모르는 여자의 이름을 부르는 아빠를 보면 기분이 더럽고 비참해.,4
술 먹고 자다가..저희 집사람 엉덩인줄 알고..,4
술 못합니다.,4
술 취해서 친구에게 헛소리를 늘어놓은 모양이야.,4
술에 취한 승객에게 이유 없이 욕설을 들었어. 비통한 심정이야.,4
술에 취한 아빠가 내 손을 잡았는데 아빠 손바닥에 상처와 굳은살이 가득한 것을 보았어.,4
술을 잘 못 마시는데 선생님이 권하는 술을 거절하려고 도움을 청했지만 아무도 안 도와줬어.,4
술을 줄이니까 바로 건강에 좋아지는 것 같아. 스스로 대견하고 자랑스러워.,4
술자리에서 남자친구가 나에게 집에 빚이 많다는 사실을 숨긴 걸 알아서 놀랬어.,4
숨소리마저 희미해진 할머니가 내게 미안하다고 하시고는 숨을 거두셨어.,4
쉽게 봤던 기업에서조차 서류전형부터 탈락돼서 너무 슬퍼.,4
쉽게 봤던 기업에서조차 서류전형부터 탈락해서 너무 슬퍼.,4
스스로 돈을 벌어 아빠한테 선물을 해 드렸는데 안 좋아하셔서 속상해.,4
슬프게도 나처럼 초라한 사람을 좋아해 주는 사람은 이 세상에 없을 거야.,4
슬픈 특기구나……,4
슬픈 현실이지만 남들에게 굳이 잘 보이려고 애쓰는 것은 모두 부질없어.,4
승진도 취업도 돈과 배경만 있으면 다 해결되는 세상이네.,4
승진시험에 떨어졌어. 정말 너무 짜증나.,4
시간을 돌릴 수 있다면 부모님께 따돌림당한다는 사실을 알리지 않을 거야.,4
시간이 갈수록 취업이 힘들어진다는 뉴스가 있더라.,4
시간이 흐를수록 대인관계에 염세적인 자세를 취하게 돼.,4
시끄러! 아이큐가 뭐 인생의 전부야?,4
시댁에 가면 시댁 식구들이 먹고 있는 동안 나는 계속 음식을 준비해야 해서 고립된 느낌이 들어.,4
시댁에 가면 의지할 사람이 아무도 없어.,4
시부모님은 단지 내가 아들을 낳았다는 이유로 잘해주시는 것 같아서 기분이 안 좋네.,4
시어머니가 경제적인 측면에서 시댁이랑 우리 집을 자꾸 비교해서 속상해.,4
시어머니가 계속 아이를 빨리 가지라고 독촉을 하셔. ,4
시어머니가 사사건건 하는 핀잔을 들을 때마다 눈물이 나는데 참기가 힘들어.,4
시어머니가 아들을 못 낳았다고 구박하는데 너무 억울해.,4
시어머니가 자꾸 남편 몰래 나를 괴롭혀.,4
시어머니에게 말도 안 되는 이유로 핀잔을 들었어.,4
시장에서 일하는 우리엄마를 보고 친구들이 나를 무시하기 시작했어.,4
시집가서 잘 살아야 돼...,4
시집살이 때문에 너무 힘들어.,4
시험 공부좀 할껄 지금까지 너무 놀기만 했나봐.,4
시험 때문에 공부만 했더니 어느새 친구들과 서먹해진 것 같아서 우울해.,4
시험 때문에 밤을 새서 공부를 했는데 깜박하고 잠이 들어서 시험을 못 보러 갔어.,4
시험 마지막 날인데 잘 못 본 것 같아. 많이 준비한 시험인데 우울해서 주저앉아 울었어.,4
시험 봤는데 답을 밀려 썼나 봐. 말도 안 되는 점수가 나왔어.,4
시험 성적이 너무 낮아서 요즘 많은 생각을 해. 후회도 되고 내 자신이 너무 싫어져.,4
시험 성적이 좋지 않아서 자신감이 떨어졌어. 원하는 만큼 나오지 않아 슬퍼.,4
시험공부 열심히 생각했는데 점수가 너무 낮아.,4
시험공부를 열심히 했는데 성적이 좋게 안 나왔어.,4
시험공부를 열심히 했는데 시험 점수가 잘 못 나와서 억울해.,4
시험문제로 스터디 그룹 친구와 싸우게 됐는데 다른 친구들이 나만 비난해.,4
시험문제에 내가 공부한 게 하나도 안 나와서 성적이 안 좋을 거 같아.,4
시험을 망쳐서 부모님께 혼나서 슬퍼.,4
시험을 망쳐서 숨겨놓은 성적표를 엄마에게 들켰어.,4
시험을 망쳐서 엄마가 나를 내쫓았어. 정말 속상해.,4
시험을 망쳐서 엄마가 집 문을 잠가 친구네로 갈 수밖에 없었어. 너무 속상해.,4
시험을 망쳤어.,4
시험을 보았는데 믿고 있었던 수학에 배신을 당했어.,4
시험을 볼 때마다 성적이 낮아져. 성적이 오르지 않아서 슬퍼.,4
시험을 완전히 망쳤어. 아빠가 실망하실 거야.,4
시험을 잘 보기 위해서 잠도 안 자고 노력했는데 성적이 그만큼 나오지 않아서 괴로워.,4
시험을 잘 보기 위해서 잠도 안자고 노력했는데 성적이 그만큼 나오지 않아서 괴로워.,4
시험이 끝나면 시험에 대해서 친구들과 얘기하고 싶은데 나만 그럴 사람이 없어서 너무 쓸쓸해.,4
시험이 끝난 날이면 하루는 놀아도 괜찮다고 하실 줄 알았는데 또 공부하러 가라고 하셨어.,4
시험지 답안을 밀려 썼어. 점수가 많이 낮아졌어 어떡해.,4
시험지에 오답이 너무 많아서 나 자신이 너무 한심해.,4
식당에서 알바 하는데 한 테이블의 사이좋은 가족을 보면서 부러워서 눈물이 났어.,4
신랑이 바람이 났어. 그것도 내 고등학교 친구랑.,4
신랑이 바람피운 사실을 알았고 충격을 받았어.,4
"신부님, 아버지를 살릴 수 있는 길이 없습니까?",4
신입사원에게 좀 더 친절하게 대할걸 그랬어.,4
신입사원이 새로 들어왔는데 나보다 옷을 더 잘 입는 것 같아서 질투 나.,4
신입이 새로운 환경이면 잘 적응해야 하는데 잘 안 하니 기분이 불쾌하네.,4
신종 코로나바이러스 때문에 취업이 힘들어.,4
신종 코로바이러스 때문에 취업이 힘들어.,4
신체검사 결과 건강이 안 좋다고 해서 불안해.,4
신혼부부인데 얼마 전에 아이가 생겼어. 근데 마냥 좋지만은 않네.,4
신혼부터 멋스러운 집에 사는 사람들을 보면 아주 부럽고 은근 배가 아파.,4
신혼여행을 가고 싶은데 코로나 때문에 못 갔어.,4
신혼은 다들 5하지 않아?,4
신혼집 구하기가 너무 어려운 것 같아.,4
신혼집 마련을 거의 두 달에 걸쳐 완료했거든. 그런데 장모님이 보고 뭐라 하셔서 기분이 상했어.,4
신혼집을 작은 곳으로 잡은 게 후회돼.,4
실망했지? 임신 아니래서...,4
실수 한 번 한 것으로 반 단톡방에서 놀림당하고 있어서 괴로워.,4
실수한 일로 팀장님에게 크게 혼이 났어.,4
실용음악학과에 가고 싶었는데 성대결절 때문에 포기해야 해서 괴로워.,4
"싫어, 못하겠어. 얼굴 보고 싶지 않아. 그냥 오빠가 전해줘.",4
싫어.,4
싫어. ... 아빠가 때려.,4
싫어. 네가 옆에 있는 게 싫어. 어째서 사람처럼 된다고 해도 네 실체는 구미호잖아. 모르는 사람이야 너를 사람으로 대하겠지만 내 눈에는 그렇게 안보여. ,4
싫어. 보여주고 싶지 않아.,4
심장 안 좋은 건 우리 집 유전 아니냐. 다행이다... 넌 나한테 이런 거 물려받지 않아서. ,4
십 년 넘게 친하게 지냈던 친구가 내 남자 친구랑 몰래 만나고 있었어.,4
십 오 년 된 친구가 있는데 그 친구가 나랑 너무 안 맞는다고 더 만나지 말재.,4
십년지기 친구가 날 배신하고 일진 애들이랑 친해졌어.,4
십년지기 친구가 사기죄로 경찰 조사를 받고 있대.,4
십자인대요. 끊어져서 접합은 했는데 또 운동하면 다리영영 못 쓴대요.,4
싸우는 거 싫으니까요. ,4
쓸데없는 고집하고는. 그 정신으로 죽을 생각은 왜 하고 있는 거냐?,4
쓸모 없어서 미안해.,4
"아 그렇구나. 난 수학여행도 못가봤어, 학교에 제대로 못 다녔거든.",4
아 나 죽어 버릴거야. 나 진짜 죽어 버릴거야. 아아아,4
아 너무 화나서 기분이 안좋아.,4
아 씃..,4
아 어떡하지? 나 아무래도 말실수를 한 것 같아.,4
아 예~ 일해요. 나도 일해야죠..근데 하기 싫어 죽겠다..,4
아 정말 이 세상에서 벗어나고 싶어. 정말 지긋지긋해!,4
아 정말 이제 도저히 시어머니 잔소리 못 참겠어.,4
아 정말 절망적이네. 나 혼자 외딴 섬에 있는 느낌이야!,4
아 정말 학교 다니기 너무 싫어. 당장이라도 그만두고 싶어.,4
아 진짜 얘가 이럴 수가 있나 싶네.,4
아 짜증 나! 또 면접에서 떨어졌어.,4
"아, ..고인의 명복을 빕니다.",4
"아, 그 양반.. 야, 죄지은 놈이 죄인이냐. 죄짓고 걸린 놈이 죄인이지. ",4
"아, 그런 이야기구나…",4
"아, 그런데 그게 잘 안돼.",4
"아, 끝까지 읽어야 되는데 이게 뭐야.",4
"아, 내 책.",4
"아, 아버지…",4
"아, 엄마는 어제 밤까지 일을 시키시더니, 새벽부터 왜 이러시냐. 어디가 어떻게 안좋아?",4
"아, 통화 안돼. 아직 전화도 없어.",4
아. 진짜 기분이 너무 나빠.,4
아. 진짜 너무 힘들다. 나만 취업 안 되는 거 같아.,4
"아.. 그거.. 많이 촌스럽나요? 거북이 말고 양도 있었는데, 양을 할 껄 그랬네요.. 거북이가 좀 촌스럽죠? ",4
아.. 네.,4
아.. 돈.. 너무 미안한데 내가 급한 사정이 좀 생겨서 그런데 이따 올래요? 이따 줄게요.,4
아.. 맞다.,4
아.. 아버...님...,4
아.. 전 진짜 재밌어서 한건데.. 죄송해요.,4
아.. 좀 서운하네.,4
아.. 하지 마~,4
아...,4
아... 올해도 역시 싱글... ,4
아... 일하기 싫다… 저 지금 하는 일이요. 꼭 동물 짝짓기 해주는 거 같아요... ,4
아....엄마...우리 엄마… 선보라고 하셔...난. 아직. 선 볼 생각 없는데… 아니. 사실. 다시 결혼하고 싶은 생각 없는데...,4
아...아닙니다. 충...분히 이해 갑니다. 오히려...제가..죄송합니다. 원장선생님...,4
